Level code,University,City,Courses,Faculty,Int fees,Local fees,Currency,Currency Time,Duration,Duration Time,Prerequiste_1,Prerequiste_2,Prerequiste_3,Prerequiste_1_grade,Prerequiste_2_grade,Prerequiste_3_grade,Website,course_lang,Availability,Description,Career outcomes,Country,Online,Offline,Distance,Face to face,Blended,Remarks
BA,Flinders University,Bedford Park,Bachelor of Business (International Business),"Business, commerce and management","33,700",,AUD,Year,3,Years,IELTS,,,6,,,"https://www.flinders.edu.au/study/courses/bachelor-business-international-business
",English,A,"Prepare yourself for a global career. You’ll learn about how culture, language, political systems and socio-economic factors affect international business practice. Apply your understanding of cultural differences and the principles of trade and management, integrating cultural understanding with your skills in core business disciplines of finance, marketing, human resource (HR) management and global sustainability. A Bachelor of Business (International Business) (Online) is also available.","international trade graduate, international strategy project officer, international marketing officer, export trade facilitator.",Australia,Yes,Yes,,Yes,Yes,
BA,Flinders University,Bedford Park,Bachelor of Business (Management),"Business, commerce and management","33,700",,AUD,Year,3,Years,IELTS,,,6,,,"https://www.flinders.edu.au/study/courses/bachelor-business-management
",English,A,"Combine studies across all areas of business practice, including planning, decision-making, e-business, marketing, and HR and strategic management. As business managers face new challenges every day, the practical approach embedded in this degree will prepare you well for your career as a business professional who can build and support high-performing teams. A Bachelor of Business (Management) (Online) is also available.","associate trainee, business consultant, management trainee, management consultant.",Australia,Yes,Yes,,Yes,Yes,
BA,Flinders University,Bedford Park,Bachelor of Business (Marketing),"Business, commerce and management","33,700",,AUD,Year,3,Years,IELTS,,,6,,,"https://www.flinders.edu.au/study/courses/bachelor-business-marketing
",English,A,"Understand the principles of market research, the segmentation and identification of target markets, pricing strategies, and the importance of advertising and promotion. In this degree, you’ll learn how to understand customers’ wants and needs, and how to create, communicate and deliver products and services. Learn practical skills and how to analyse data in order to develop marketing strategies across all sectors of the economy. A Bachelor of Business (Marketing) (Online) is also available.","marketing manager, search engine marketer, customer insights analyst, digital marketing and social media coordinator, market analyst, marketing consultant.",Australia,Yes,Yes,,Yes,Yes,
BA,Flinders University,Bedford Park,Bachelor of Business (Sports Management),"Business, commerce and management","33,700",,AUD,Year,3,Years,IELTS,,,6,,,"https://www.flinders.edu.au/study/courses/bachelor-business-sports-management
",English,A,"Sport is serious business. Get the skills to shape the game behind-the-scenes with a Flinders Bachelor of Business (Sports Management).
Sports management is a broad curriculum, mixing enterprise skills with finance, marketing and digital leadership. You’ll learn how to project manage big events, develop grassroots community programs and keep a sports club running smoothly. Ready to get in the game?","premier league coach, business advisor, operations manager
, middle and senior level manager in sports organisations, sports marketer, sports management consultant, community program manager, sports researcher, business entrepreneur in sports and recreation.",Australia,Yes,Yes,,Yes,Yes,
BA,Flinders University,Bedford Park,Bachelor of Business (Supply Chain Management),"Business, commerce and management","33,700",,AUD,Year,3,Years,IELTS,,,6,,,"https://www.flinders.edu.au/study/courses/bachelor-business-supply-chain-management
",English,A,"Supply chain managers are the backbone of any business, managing the flow of goods and resources in a global market place. Flinders Bachelor of Business (Supply Chain Management) gives you the skills and knowledge related to a broad range of business and supply chain practices including systems and processes, planning, supply management, production, operations, logistics, and the use of the latest data and analytical practices.
Taught by industry professionals, the degree equips you with real world skills you can apply across a range of industries including transport, warehousing, manufacturing, agriculture, retail, automotive and the government sector.","logistics and supply chain manager, fleet operations manager, supply chain product innovator
, supply chain analyst, supply chain design and planning advisor, procurement and inventory control manager, global supply chain manager, fast moving consumer goods (FMCG) logistics manager
",Australia,Yes,Yes,,Yes,Yes,
BA,Flinders University,Bedford Park,Bachelor of Business Economics,"Business, commerce and management","33,700",,AUD,Year,3,Years,IELTS,,,6,,,"https://www.flinders.edu.au/study/courses/bachelor-business-economics
",English,A,"Focus on the principles of economics and how to apply these to the practical needs of business. You’ll gain a clear understanding of relevant economic concepts and principles, and learn how to respond to changes in the economic environment.
A Bachelor of Business and Economics (Advanced Leadership) is also available to high-achieving students.","junior equity advisor, graduate data analyst, industry research analyst, quantitative/econometrics consultant.",Australia,Yes,Yes,,Yes,Yes,
BA,Flinders University,Bedford Park,Bachelor of Business Economics (Advanced Leadership),"Business, commerce and management","33,700",,AUD,Year,3,Years,IELTS,,,6,,,"https://www.flinders.edu.au/study/courses/bachelor-business-economics-advanced-leadership
",English,A,"Designed for high-achieving students to meet their full potential, this degree is designed for students demonstrating potential to attain leadership skills and work-relevant experience to make them of distinct value to employers. The advanced nature of this degree is encapsulated by a guaranteed industry placement, a research/project topic, participation in a student conference, and individual mentoring.
Focus on the principles of economics and how to apply these to the practical needs of business. You’ll gain a clear understanding of relevant economic concepts and principles, and learn how to respond to changes in the economic environment.","junior equity advisor, graduate data analyst, industry research analyst, quantitative/econometrics consultant.",Australia,Yes,Yes,,Yes,Yes,
BA,Flinders University,Bedford Park,Bachelor of Commerce,"Business, commerce and management","33,700",,AUD,Year,3,Years,IELTS,,,6,,,"https://www.flinders.edu.au/study/courses/bachelor-commerce
",English,A,"Gain a broad and flexible educational preparation for a range of professional, business-related careers in private and public enterprise. You will receive a balanced learning experience that combines theoretical and practical learning, with opportunities for industry placement and projects built into the degree.","client service executive, bank officer, policy officer, business development trainee.",Australia,Yes,Yes,,Yes,Yes,
BA,Flinders University,Bedford Park,Bachelor of Finance,"Business, commerce and management","33,700",,AUD,Year,3,Years,IELTS,,,6,,,"https://www.flinders.edu.au/study/courses/bachelor-finance
",English,A,"Develop an understanding of the applied finance discipline, financial management and wealth creation. This degree will prepare you for a career in fields such as financial engineering, treasury, fund management and investment banking, and deliver extensive subject knowledge in specialised topics such as macroeconomics, financial management and international finance. 
A Bachelor of Finance (Advanced Leadership) is also available to high-achieving students.","junior equity advisor, graduate underwriter, corporate finance graduate, graduate futures/derivatives administrator.",Australia,Yes,Yes,,Yes,Yes,
BA,Flinders University,Bedford Park,Bachelor of Finance (Advanced Leadership),"Business, commerce and management","33,700",,AUD,Year,3,Years,IELTS,,,6,,,"https://www.flinders.edu.au/study/courses/bachelor-finance-advanced-leadership
",English,A,"Designed for high-achieving students to meet their full potential, this degree is designed for students demonstrating potential to attain leadership skills and work-relevant experience to make them of distinct value to employers. The advanced nature of this degree is encapsulated by a guaranteed industry placement, a research/project topic, participation in a student conference, and individual mentoring.
Develop an understanding of the applied finance discipline, financial management and wealth creation. This degree will prepare you for a career in fields such as financial engineering, treasury, fund management and investment banking, and deliver extensive subject knowledge in specialised topics such as macroeconomics, financial management and international finance.","junior equity advisor, graduate underwriter, corporate finance graduate, graduate futures/derivatives administrator.",Australia,Yes,Yes,,Yes,Yes,
BA,Flinders University,Bedford Park,Bachelor of Finance and Business Economics,"Business, commerce and management","33,700",,AUD,Year,3,Years,IELTS,,,6,,,"https://www.flinders.edu.au/study/courses/bachelor-finance-business-economics
",English,A,Prepare to be an effective financial analyst and executive by being exposed to the Australian economic policy framework and how it applies to the financial services industry. This degree will introduce you to the microeconomic and macroeconomic environments in a global context to give you a firm grasp of rational economic decision-making processes.A Bachelor of Finance and Business Economics (Advanced Leadership) is also available to high-achieving students.,"corporate finance graduate, graduate data analyst, graduate financial advisor, graduate futures/derivatives administrator.",Australia,Yes,Yes,,Yes,Yes,
BA,Flinders University,Bedford Park,Bachelor of Finance and Business Economics (Advanced Leadership),"Business, commerce and management","33,700",,AUD,Year,3,Years,IELTS,,,6,,,"https://www.flinders.edu.au/study/courses/bachelor-finance-business-economics-advanced-leadership
",English,A,"Designed for high-achieving students to meet their full potential, this degree is designed for students demonstrating potential to attain leadership skills and work-relevant experience to make them of distinct value to employers. The advanced nature of this degree is encapsulated by a guaranteed industry placement, a research/project topic, participation in a student conference, and individual mentoring.Prepare to be an effective financial analyst and executive by being exposed to the Australian economic policy framework and how it applies to the financial services industry. This degree will introduce you to the microeconomic and macroeconomic environments in a global context to give you a firm grasp of rational economic decision-making processes.","corporate finance graduate, graduate data analyst, graduate financial advisor, graduate futures/derivatives administrator.",Australia,Yes,Yes,,Yes,Yes,
BA,Flinders University,Bedford Park,"Bachelor of International Business (Wine, Spirits and Tourism)","Business, commerce and management","33,700",,AUD,Year,3,Years,IELTS,,,6,,,"https://www.flinders.edu.au/study/courses/bachelor-international-business-wine-spirits-tourism
",English,A,"Studying wine, spirits and tourism at Flinders prepares you to lead the growing wine, spirits and tourism industries, market their products globally and bring to life new innovations. You will graduate career ready with the course’s unique combination of business education and sector specific knowledge, access to industry leaders, industry placements and professional networks.","business manager – strategy and exporting, cellar door manager , international marketing manager, export manager, events or resort manager, retail or sales manager, wine store manager.
",Australia,Yes,Yes,,Yes,Yes,
BA,Flinders University,,Bachelor of Creative Arts (Costume Design) (VET pathway),Creative arts and media,"30,500",,AUD,Year,1.5,Years,IELTS,,,6,,,"https://www.flinders.edu.au/study/courses/bachelor-creative-arts-costume-design-vet-pathway
",English,A,"This VET pathway degree is specifically designed for applicants who have completed either the VET Advanced Diploma of Applied Fashion Design and Technology, the Advanced Diploma of Fashion and Textiles Merchandising or the two-year Advanced Diploma of Applied Fashion Design and Merchandising.","costume designer, costume buyer, costume maker, wardrobe manager, costume technician.",Australia,Yes,Yes,,Yes,Yes,
BA,Flinders University,Bedford Park,Bachelor of Creative Arts (Creative Writing),Creative arts and media,"30,500",,AUD,Year,3,Years,IELTS,,,6,,,"https://www.flinders.edu.au/study/courses/bachelor-creative-arts-creative-writing
",English,A,"Prepare to work as an editor, researcher, freelance writer, publisher or author in both new and traditional fields. You will acquire vital professional skills, an understanding of the Australian publishing industry, and a strong work ethic for a rewarding career in an exciting arena.","freelance writer, publishing assistant, copywriter, editorial assistant, researcher.",Australia,Yes,Yes,,Yes,Yes,
BA,Flinders University,Bedford Park,Bachelor of Creative Arts (Drama),Creative arts and media,"30,500",,AUD,Year,3,Years,IELTS,,,6,,,"https://www.flinders.edu.au/study/courses/bachelor-creative-arts-drama
",English,A,"Develop your creative, practical, critical and collaborative skills so that you may pursue an exciting career in the performing arts. You will have access to excellent physical spaces in which to develop your talent, including the Drama Centre, teaching and workshop spaces, the 425-seat Matthew Flinders Theatre, dance and voice training studios, a three-camera television studio, and a ‘black-box’ studio.","actor, director, performance artist, performing and community arts manager, performing arts and events coordinator.",Australia,Yes,Yes,,Yes,Yes,
BA,Flinders University,,Bachelor of Creative Arts (Fashion) (VET pathway),Creative arts and media,"30,500",,AUD,Year,1.5,Years,IELTS,,,6,,,"https://www.flinders.edu.au/study/courses/bachelor-creative-arts-fashion-vet-pathway
",English,A,"This VET pathway is specifically designed for applicants who have completed either the VET Advanced Diploma of Applied Fashion Design and Technology, the VET Advanced Diploma of Fashion and Textiles Merchandising or the VET Advanced Diploma of Applied Fashion Design and Merchandising.The degree will prepare graduates to be professionally qualified fashion industry participants, able to fulfil a broad range of career opportunities in fashion and related industries.","fashion designer, product developer, garment technician, production assistant, fashion design assistant.",Australia,Yes,Yes,,Yes,Yes,
BA,Flinders University,Bedford Park,Bachelor of Creative Arts (Screen),Creative arts and media,"30,500",,AUD,Year,3,Years,IELTS,,,6,,,"https://www.flinders.edu.au/study/courses/bachelor-creative-arts-screen
",English,A,"Get equipped with an array of skills necessary for a career in screen-based media. You will study scriptwriting, cinematography, creative collaboration, editing, sound, lighting and directing. One of the only universities that teaches you how to shoot on 16mm film; our graduates emerge ready for a rewarding career in screen with specialised skills for associated creative areas.","freelance director, cinematographer, production assistant, video editor, multimedia designer.",Australia,Yes,Yes,,Yes,Yes,
BA,Flinders University,Bedford Park,Bachelor of Creative Arts (Visual Effects and Entertainment Design),Creative arts and media,"30,500",,AUD,Year,3,Years,IELTS,,,6,,,"https://www.flinders.edu.au/study/courses/bachelor-creative-arts-visual-effects-entertainment-design
",English,A,"Game of Thrones fans, Fortnite addicts and Pixar lovers, turn your passion into a successful career in the exciting world of film, television, gaming, animation and digital design.Flinders and CDW Studios combine forces to offer this hands-on degree; with a range of specialised streams, small class sizes and hands-on experience, you’ll emerge career-ready with a world-class portfolio under your arm.With the same core instructors throughout your program of study and input from 15 industry professionals who have worked across major film and game projects including The Avengers, World of Warcraft, Disney and the Lego movie, you’ll acquire the skills, mindset and contacts needed to reach the top of your game in your dream career. You’ll also have access to regular masterclasses run by an international industry leader. And you’ll be invited to take part in ‘The Rookies’ an awards and mentor platform with competition from over 180 other design schools.Note: this course was formerly known as Creative Arts (Digital Media)","concept artist, animator (2D or 3D), digital designer, production artist, game developer, illustrator.",Australia,Yes,Yes,,Yes,Yes,
BAH,Flinders University,Bedford Park,Bachelor of Creative Arts (Visual Effects and Entertainment Design) (Honours),Creative arts and media,,,AUD,Year,4,Years,IELTS,,,6,,,"https://www.flinders.edu.au/study/courses/bachelor-creative-arts-visual-effects-entertainment-design-honours
",English,A,"Equip yourself with the creative, practical, critical and collaborative skills necessary to pursue a career in visual effects and entertainment design. This degree provides you with the professional skills of digital media production and a broad knowledge of screen media. Develop skills in a range of areas suitable to your interests and skills, such as 2D and 3D animation, game art, and entertainment design with CDW Studios.","concept artist, animator (2D or 3D), digital designer, production artist, game developer, illustrator.",Australia,Yes,Yes,,Yes,Yes,
BA,Flinders University,Bedford Park,Bachelor of Creative Industries (Digital Media),Creative arts and media,"30,500",,AUD,Year,3,Years,IELTS,,,6,,,"https://www.flinders.edu.au/study/courses/bachelor-creative-industries-digital-media
",English,A,"This degree will help you build towards a successful career in the creative industries. You’ll gain hands-on knowledge in areas such as production, post-production and technical developments in exciting fields including post-production, digital visual effects, animation, games development and interactive media. Taught by leading experts, this degree offers regular access to industry experts and practising artists, and the opportunity to connect with industry from day one. You’ll graduate with a portfolio of creative achievements that will help you to gain employment in games, entertainment and digital media roles.","concept artist, production manager, production artist, illustrator, graphic designer, illustration, web and software development, marketing and communications, digital content producer",Australia,Yes,Yes,,Yes,Yes,
BA,Flinders University,Bedford Park,Bachelor of Creative Industries (Festivals and Arts Production),Creative arts and media,"30,500",,AUD,Year,3,Years,IELTS,,,6,,,"https://www.flinders.edu.au/study/courses/bachelor-creative-industries-festivals-arts-production
",English,A,"This degree will help you develop career-ready skills in arts event production, business planning, strategic thinking and marketing. You’ll learn how to plan and manage festivals and events from the ground up, working with highly experienced teachers and in close collaboration with industry. This hands-on degree will see you graduate with highly transferable skills, prepared for a range of exciting roles in the arts and other sectors.This degree is delivered in partnership with Festivals Adelaide.","producer, event coordinator, volunteer coordinator, logistics coordinator, grant administrator, arts policy and programs",Australia,Yes,Yes,,Yes,Yes,
BA,Flinders University,Bedford Park,Bachelor of Creative Industries (Film and Television),Creative arts and media,"30,500",,AUD,Year,3,Years,IELTS,,,6,,,"https://www.flinders.edu.au/study/courses/bachelor-creative-industries-film-television
",English,A,"With the rise of streaming services, the Australian film and television industry is undergoing dramatic change at a rapid pace. In this degree, you’ll gain practical, cutting-edge skills and knowledge to make the most of your career opportunities within an exciting industry. Learn from industry leaders and fast track your creative career.This degree is delivered in partnership with Channel 44 and Mercury Cinema.","film/television producer or showrunner, scriptwriter, editor, or cinematographer, film festival programmer, film distributor, arts administrator, creative content producer in health, science, tourism, or other industries, roles within galleries or museums, film/television critic or reviewer",Australia,Yes,Yes,,Yes,Yes,
BA,Flinders University,Bedford Park,Bachelor of Creative Industries (Interactive Design),Creative arts and media,"30,500",,AUD,Year,3,Years,IELTS,,,6,,,"https://www.flinders.edu.au/study/courses/bachelor-creative-industries-interactive-design
",English,A,"Prepare for a career in the booming industry of games development and interactive design. You'll learn the methods required to create interactive experiences, and how to tailor your work to mass audiences using the latest technologies.You’ll learn and put into practice skills in programming and interactive design, allowing you to work as an experienced designer in the games and software industries. This degree is delivered in partnership with Monkeystack.","games designer, programmer, software designer, illustrator, digital content producer",Australia,Yes,Yes,,Yes,Yes,
BA,Flinders University,Bedford Park,Bachelor of Creative Industries (Theatre and Performance),Creative arts and media,"30,500",,AUD,Year,3,Years,IELTS,,,6,,,"https://www.flinders.edu.au/study/courses/bachelor-creative-industries-theatre-performance
",English,A,"This degree will help you design your own future in the creative industries. You’ll develop the creativity, strategic thinking, business capability and practical skills you’ll need for success, specifically in the area of theatre and performance. Taught by leading professionals, this degree will give you the skills to take your ideas all the way to completion, from initial creation to producing, marketing and understanding where they fit in the cultural landscape.This degree is delivered in partnership with State Theatre Company South Australia.","theatre producer, arts event manager, performer, community arts facilitator, youth arts facilitator, scriptwriter, playwright, theatre maker, multidisciplinary artist",Australia,Yes,Yes,,Yes,Yes,
BA,Flinders University,Bedford Park,Bachelor of Creative Industries (Writing and Publishing),Creative arts and media,"30,500",,AUD,Year,3,Years,IELTS,,,6,,,"https://www.flinders.edu.au/study/courses/bachelor-creative-industries-writing-publishing
",English,A,"Professional writing skills are in high demand across the creative industries, and this degree will help prepare you for employment in a diverse and fast-paced creative economy. You don’t need a desire to become an author, the portable writing skills you’ll gain could lead you to a career in editing and publishing, digital media, advertising and marketing, festivals and events, and more. Taught by professional writers and with close links to industry, this degree will maximise your opportunities upon graduation. This degree is delivered in partnership with Mighty Kingdom and Writers SA.","writer, editor, consultant, marketing and communications, digital content producer",Australia,Yes,Yes,,Yes,Yes,
BA,Flinders University,Bedford Park,Bachelor of Media and Communication,Creative arts and media,"30,500",,AUD,Year,3,Years,IELTS,,,6,,,"https://www.flinders.edu.au/study/courses/bachelor-media-communication
",English,A,"Designed and developed with the industry in mind, in this degree you’ll gain the skills to research, write, design and produce content for the ever-changing media landscape. Get equipped to persuade and inform different audiences, create graphics and images, publish and maintain communication on various platforms, and undertake marketing/public relations activities. You’ll also develop practical industry knowledge and the contacts to graduate prepared for a challenging career. Note: this course used to be called Bachelor of Communication and Professional Writing","chief communications officer, social media specialist, public relations officer, marketing specialist, media liaison, content strategist, digital copywriter.",Australia,Yes,Yes,,Yes,Yes,
BA,Flinders University,Bedford Park,"Bachelor of Arts, Master of Teaching (Early Childhood)",Humanities and social sciences,"31,000",,AUD,Year,5,Years,IELTS,,,6,,,"https://www.flinders.edu.au/study/courses/bachelor-arts-master-teaching-early-childhood
",English,A,"If you are a high-achieving student who is sure of your choice of a teaching career, the Bachelor of Arts/Master of Teaching (Early Childhood) is designed to prepare you with the background and skills necessary to enter the teaching profession with confidence and competence. It equips you with all the practical and theoretical skills required to educate and nurture children from birth to eight years, and provides a comprehensive, liberal education for all new teachers.","early childhood teacher, youth and children’s support officer, language literacy and numeracy teacher/assessor.",Australia,Yes,Yes,,Yes,Yes,
BA,Flinders University,Bedford Park,"Bachelor of Arts, Master of Teaching (Primary R-7)",Humanities and social sciences,"31,000",,AUD,Year,5,Years,IELTS,,,6,,,"https://www.flinders.edu.au/study/courses/bachelor-arts-master-teaching-primary
",English,A,"If you are a high-achieving student who is sure of your choice of a teaching career, the Bachelor of Arts/Master of Teaching (Primary R-7) is designed to prepare you with the background and skills necessary to enter the teaching profession with confidence and competence. You will receive the breadth and depth of knowledge necessary to teach in primary schools from reception to year seven, plus a comprehensive, liberal education for all new teachers.","primary school teacher, graduate administrative officer, youth and children’s support officer.",Australia,Yes,Yes,,Yes,Yes,
BA,Flinders University,Bedford Park,"Bachelor of Arts, Master of Teaching (Secondary)",Humanities and social sciences,"31,000",,AUD,Year,5,Years,IELTS,,,6,,,"https://www.flinders.edu.au/study/courses/bachelor-arts-master-teaching-secondary
",English,A,"If you are a high-achieving student who is sure of your choice of a teaching career, the Bachelor of Arts/Master of Teaching (Secondary) is designed to prepare you with the background and skills necessary to enter the teaching profession with confidence and competence. You will become equipped with all the necessary skills to become a registered secondary school teacher, and receive a comprehensive, liberal education for all new teachers.","secondary teacher, graduate administrative officer, youth and children’s support officer.",Australia,Yes,Yes,,Yes,Yes,
