Level code,University,City,Courses,Faculty,Int fees,Local fees,Currency,Currency Time,Duration,Duration Time,Prerequiste_1,Prerequiste_2,Prerequiste_3,Prerequiste_1_grade,Prerequiste_2_grade,Prerequiste_3_grade,Website,course_lang,Availability,Description,Career outcomes,Country,Online,Offline,Distance,Face to face,Blended,Remarks,Subject or unit name 1,Subject or unit name 2,Subject or unit name 3,Subject or unit name 4,Subject or unit name 5,Subject or unit name 6,Subject or unit name 7,Subject or unit name 8,Subject or unit name 9,Subject or unit name 10,subject or unit description 1,subject or unit description 2,subject or unit description 3,subject or unit description 4,subject or unit description 5,subject or unit description 6,subject or unit description 7,subject or unit description 8,subject or unit description 9,subject or unit description 10,Subect or unit objective 1,Subect or unit objective 2,Subect or unit objective 3,Subect or unit objective 4,Subect or unit objective 5,Subect or unit objective 6,Subect or unit objective 7,Subect or unit objective 8,Subect or unit objective 9,Subect or unit objective 10
GCERT,University of Tasmania,Hobart,Graduate Certificate in Public Health (M5W),College of Health and Medicine,"15,475",,AUD,Year,0.5,Year,,,,,,,https://www.utas.edu.au/courses/m5w,English,A,,,Australia,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCERT,University of Tasmania,Domestic,Graduate Certificate in Quality Services (Health and Safety) (H5Q),College of Health and Medicine,,,AUD,Year,0.5,Year,,,,,,,https://www.utas.edu.au/courses/h5q,English,A,"The School of Medicine aims to create an educational environment which values critical, reflective thinking, life-long learning, acquisition of generic attributes and professional development.","Graduates may find employment in hospital administration, health administration or risk and quality assurance management.",Australia,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GDIP,University of Tasmania,Distance Hobart,Graduate Diploma of Advanced Paramedicine (Specialisation) (M6T),College of Health and Medicine,"32,950",,AUD,Year,1,Year,,,,,,,https://www.utas.edu.au/courses/m6t,English,A,Graduates of this course are expected to be able to:,"Depending on the specialisation undertaken, graduates will be able to enter a wide range of professional careers including Intensive Care Paramedic and Extended Care Paramedic. This course will enable paramedics to take their careers beyond traditional paramedic practice.",Australia,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GDIP,University of Tasmania,Distance Hobart,Graduate Diploma of Clinical Pharmacy (M6L),College of Health and Medicine,"22,463",,AUD,Year,1,Year,,,,,,,https://www.utas.edu.au/courses/m6l,English,A,"The course will provide a formal training program for pharmacists to provide clinical services. Online delivery will enable access by pharmacists from overseas, as well as from rural and remote areas of Australia. The course will support rural pharmacists in becoming accredited to conduct medication reviews, and enhance their role as a member of the health care team. It will develop their ability to communicate effectively with other health professionals and patients. The course also aims to provide a pathway towards a Research Higher Degree.",The course should equip registered pharmacists with the fundamental knowledge and skills to enhance career opportunities as a clinical or consultant (medication review) pharmacist.,Australia,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GDIP,University of Tasmania,Hobart,Graduate Diploma in Counselling (M6I),College of Health and Medicine,"34,950",,AUD,Year,1,Year,,,,,,,https://www.utas.edu.au/courses/m6i,English,A,"The Graduate Diploma in Counselling is a skill based course which aims to provide students with the fundamental knowledge and skills required for employment in a range of counselling roles. The course focuses on developing an understanding of the theoretical basis of counselling and the ethical, legal and professional issues in relation to the practice of counselling, and the acquisition of counselling skills.",My current studies are giving me the opportunity to broaden my skills. There is a strong emphasis on role-play and simulated scenarios which allow me to continue developing my knowledge base. We have used real life case studies in workshops to gain our practical skills.,Australia,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GDIP,University of Tasmania, Entry Requirements,Graduate Diploma of E-Health (Health Informatics) (H6E),College of Health and Medicine,"17,950",,AUD,Year,2,Years,,,,,,,https://www.utas.edu.au/courses/h6e,English,A,Demonstrate a comprehensive and integrated understanding of health informatics as a discipline and a profession by articulating:,,Australia,Yes,Yes,,Yes,Yes,,Introduction to Health Informatics CRH500,E-health Privacy and Security Issues CRH503,Electronic Health Records CRH505,"Data, Information and Knowledge CRH501",,,,,,,Considers the increasing impact of technology in contemporary society with a particular focus on health services. The unit explores some current applications of health informatics and identifies a number of issues associated with the use of technology in health care. It provides the foundation for ongoing exploration of health informatics.,"This unit explores privacy and security issues arising from the use of information and communications technologies in the health care environment. The unit explores legal concepts and issues, with an emphasis on the privacy of health information and explores this practically by undertaking a risk analysis and subsequent mitigation process. It discusses security standards and systems to protect personal health information, including the limitations of the technology","This unit explores the evolution of the electronic health record (EHR). It examines the definition and context of the EHR, records management, the benefits and barriers of EHRs, the national health information agenda, the EHR as a socio-technical tool, ethical considerations, and the future of EHRs.","This unit will enable students to critically evaluate the theory, practice and processes for managing data in the healthcare system. The foundations of health data, information, knowledge and wisdom will be introduced, including the concept of information architecture. Methods and the value of data analysis and interpretation are the central focus of the unit, along with an exploration of the role of data linkage. Students will have opportunities to hear from experts across Australia and participate in industry case studies and analysis.",,,,,,,,,,,,,,,,
GDIP,University of Tasmania,Distance Sydney,Graduate Diploma of Health Service Management (C6I),College of Business & Economics,,,AUD,Year,1,Year,,,,,,,https://www.utas.edu.au/courses/c6i,English,A,,,Australia,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GDIP,University of Tasmania,Distance Hobart,Graduate Diploma of Healthcare in Remote and Extreme Environments (M6Y),College of Health and Medicine,,,AUD,Year,1,Year,,,,,,,https://www.utas.edu.au/courses/m6y,English,A,,,Australia,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GDIP,University of Tasmania,Launceston,Graduate Diploma of Laboratory Medicine (M6U),College of Health and Medicine,"34,950",,AUD,Year,1.5,Years,,,,,,,https://www.utas.edu.au/courses/m6u,English,A,The Graduate Diploma of Laboratory Medicine is designed to provide students with the theoretical and practical skills necessary for employment in Medical Pathology Laboratories that provide diagnostic services that are an essential part of the health care system. The program will provide a formal qualification in Medical Laboratory Science for students with an undergraduate background in Science or Health Science.,The programme will equip students to sit the examination for membership of the Australian Institute of Medical Scientists when they have the appropriate practical laboratory experience.,Australia,Yes,Yes,,Yes,Yes,,Clinical Chemistry 1 CXA651,Histology CXA625,Haematology 1 CXA631,General and Medical Microbiology CXA641,,,,,,,"The unit CXA651 Clinical Chemistry 1 will provide you with a thorough knowledge of: quality assurance, including sources of error; use and establishment of reference ranges; collection, preservation, transportation and storage of specimens for analysis; preparation of laboratory method manuals. The laboratory investigation of disorders of renal function, water and electrolyte balance and acid base balance is studied.","This unit will introduce you to the fundamental theoretical and practical concepts and principles of histology. The unit provides you with an in-depth study of histological methodologies including fixation, decalcification, processing and section cutting of normal tissues and techniques to stain specific structures. The normal structure of biological tissues and organs at the microscopic level is studied. You will develop microscopy skills in the practicals to allow critical analysis of prepared sections and thus define normal structure of tissues and organs. The unit also gives you the opportunity to develop and practice your communication skills in written, diagrammatic and oral contexts, face to face and on-line.","In Haematology 1, you will study blood, the blood-forming organs, and blood diseases, including the aetiology, diagnosis, treatment, prognosis, and prevention of blood diseases such as leukaemia, anaemia, haemophilia and deep vein thrombosis.","In this unit you will explore how bacterial characteristics can be used as part of an identification strategy in a clinical microbiology laboratory. Module 1 examines how bacteria regulate their behaviour, communicate and multiply using various metabolic & genetic regulation strategies. In Module 2 you will focus on clinical identification of medically significant bacteria which are grouped taxonomically and identified using the techniques of systematic bacteriology.",,,,,,,,,,,,,,,,
GDIP,University of Tasmania,Hobart,Graduate Diploma of Public Health (M6W),College of Health and Medicine,"30,950",,AUD,Year,1,Year,,,,,,,https://www.utas.edu.au/courses/m6w,English,A,,,Australia,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GDIP,University of Tasmania,Domestic,Graduate Diploma of Quality Services (Health and Safety) (H6Q),College of Health and Medicine,,,AUD,Year,1,Year,,,,,,,https://www.utas.edu.au/courses/h6q,English,A,"The School of Health Sciences, aims to create an educational environment which values critical, reflective thinking, life-long learning, acquisition of generic attributes and professional development. This course contextualises the advanced knowledge and skills for students to understand the importance of and participate in quality and safety in Healthcare delivery. In the Graduate Diploma of Quality Services research units are introduced which extend abilities to generate and transmit solutions to complex quality and safety in healthcare problems. Course objectives are intended to:","Graduates may find employment in hospital administration, health administration or risk and quality assurance management.",Australia,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MST,University of Tasmania,Distance Hobart,Master of Advanced Paramedicine (Specialisation) (M7T),College of Health and Medicine,"50,002",,AUD,Year,1.5,Years,,,,,,,https://www.utas.edu.au/courses/m7t,English,A,Graduates of this course are expected to be able to:,"Depending on the specialisation undertaken, graduates will be able to enter a wide range of professional careers including Intensive Care Paramedic and Extended Care Paramedic.  This course will enable paramedics to take their careers beyond traditional paramedic practice.",Australia,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MST,University of Tasmania,Distance Sydney,Master of Health Information Management (37E),College of Business & Economics,,,AUD,Year,,Year,,,,,,,https://www.utas.edu.au/courses/37e,English,A,Graduates from the Master of Health Information Management degree will have systematic and critical understanding of contemporary health information management and some specialised research skills for the advancement of professional practice.,"The Master of Health Information Management (MHIM) is designed for those interested in pursuing a significant management or administrative role in the private or public health sectors. Successful completion of the MHIM provides graduates with a substantial background in relevant health information management theory, research and practice that should enhance your ability to plan and manage successfully in an increasingly complex national and international sector, and within the framework of societal values.",Australia,Yes,Yes,,Yes,Yes,,"Health Ontologies, Terminologies, and Classifications BAA760",,,,,,,,,,"This unit will examine the fundamentals in healthcare information. The challenge for health information managers is understanding different ways information systems idenitfy the same concept. Health information management is ensuring shared standard ontology, coding through classifcations and terminologies are in place to allow stakeholders to access, analyse and monitor quality data to enhance decision making for patient care, health service planning, management and healthcare funding, within a safe and secure environment. Comprised of six modules, the unit will enable students to critically evaluate the theory and principles related to ontologies, terminologies, and classifications used in health. Futhermore, students will gain insight into how the classification systems are used in the health care sector and understand the advantages and disadvantages of these different systems. The unit will also explore how the health system utilise these ontologies for performance (e.g. casemix and funding) systems in Australia and internationally. Students will examine the theory and practice related to clinical classification, clinical terminologies, and ontology development. The concept of ethical behaviour is explored in relation to using classification data. Students will have opportunities to hear from experts across Australia and participate in industry case studies and analysis.",,,,,,,,,,,,,,,,,,,
MST,University of Tasmania,Distance Sydney,Master of Health Service Management (C7O),College of Business & Economics,,,AUD,Year,,Year,,,,,,,https://www.utas.edu.au/courses/c7o,English,A,The Master of Health Service Management Degree  aims to provide graduates with systematic and critical understanding of contemporary health service management and some specialised research skills for the advancement of professional practice.,"The MHSM is designed for those interested in pursuing a significant management or administrative role in the private or public health sectors. Successful completion of the MHSM provides graduates with a substantial background in relevant health service management theory, research and practice that should enhance their ability to plan and manage successfully in an increasingly complex national and international sector, and within the framework of societal values.",Australia,Yes,Yes,,Yes,Yes,,"Health Ethics, Law and Governance BAA753",Leading and Managing Healthcare Organisations BAA758,"Health Finance, Economics and Accounting BAA754","Healthcare Systems, Safety and Quality BAA756",,,,,,,"This unit provides students an opportunity to investigate the link between ethics, legislation and governance. The unit examines the need for ethics to inform legislation, the translation of that legislation into policy, then how policy is enacted through governance. The unit presents the fundamentals of health sector governance in a cross-disciplinary way by integrating legal, management, administration, social cultural and financial issues and policy perspectives. The ethical principles germane to clinical practice, research, and quality improvement processes will also be covered in the same applied fashion. Current issues will be examined including debates associated with Aboriginal health, end of life care, fertility, rationing of resources, involvement of community in decision making, regulation of clinical practices and risk management. Students will have opportunities to hear from experts across Australia and participate in industry case studies and analysis.","This unit provides an overview of management concepts and theories to assist in understanding how complex healthcare organisations function. Students are challenged to think about managing conflicting priorities and to reflect on how different lenses afforded by management theory and practice in other industries might be relevant. A range of management issues are examined including leadership, strategic management, change, and stakeholder behaviour. These issues are considered at the individual, team and organisational levels and how they interact with one another. Students will have opportunities to hear from experts across Australia and participate in industry case studies and analysis.","This unit examines the theories and frequently used techniques of economics, financial and managerial accounting in healthcare organisations. The unit is designed to develop students knowledge and skills for cost efficient and effective decision making based on lessons from both within Australia as well as internationally. Students are exposed to a broad range of topics, including: funding models; supply and demand factors; economic evaluations, financial statements and working capital cycle; budgeting approaches and key performance indicators; long-term investments and ratio analysis; cost allocation; and wastage and value based purchases. Students will have opportunities to hear from experts across Australia and participate in industry case studies and analysis.","The purpose of this unit is two-fold. First, to examine the structural arrangements of the organisation of healthcare in Australia. Students will develop an understanding of federal-state relations, and the organisation of acute, primary and aged care services. The challenges for accountability and transparency in the system will be explored. Second, the manifestation of quality and safety in healthcare organisations will be studied. Students will investigate governance, safety, quality, and risk management requirements and systems. Through examining the organisation of care within and across the healthcare system the interrelationships between organisational and clinical aspects of care will be identified. Topics addressed will include the regulation of healthcare, the role of policy and procedures, patient-centred care approaches, and, future challenges for safety and quality. Students will have opportunities to hear from experts across Australia and participate in industry case studies and analysis.",,,,,,,"Critically appraise health ethics and law requirements and formulate strategies to address these from a management perspective., Evaluate governance structures, policy and processes with a comparative view to other jurisdictions., Compare governance in the public and private sectors to provide accessible and equitable services., Assess the role of governance for strategic objectives in health e.g. cost-effectiveness, quality and safety in care delivery through performance, collaboration and openness., Summarise the social and ethical considerations when managing health organisations.","identify the scope of health service organisations and the provision and utilisation of services., identify current problems in the management and leadership of healthcare organisations., identify critical issues in leading and managing health organisations in Australia and internationally., draw upon concepts applicable to the management of change and organisational development and anticipate how management processes and decisions may impact on health system functionality., identify future internal and external challenges facing healthcare organisations.","2020: $1,394.00",,,,,,,
MST,University of Tasmania,Launceston,Master of Laboratory Medicine (M7U),College of Health and Medicine,"57,589",,AUD,Year,2,Years,,,,,,,https://www.utas.edu.au/courses/m7u,English,A,,"Students will gain knowledge and a variety of skills in Laboratory Medicine professional areas such as: clinical chemistry, endocrinology, haematology, blood transfusion science, histopathology, medical microbiology, human molecular biology, and immunology. A Medical Scientist carries out laboratory investigations which assist in the diagnosis and treatment of disease.",Australia,Yes,Yes,,Yes,Yes,,Clinical Chemistry 1 CXA651,Haematology 1 CXA631,General and Medical Microbiology CXA641,,,,,,,,"The unit CXA651 Clinical Chemistry 1 will provide you with a thorough knowledge of: quality assurance, including sources of error; use and establishment of reference ranges; collection, preservation, transportation and storage of specimens for analysis; preparation of laboratory method manuals. The laboratory investigation of disorders of renal function, water and electrolyte balance and acid base balance is studied.","In Haematology 1, you will study blood, the blood-forming organs, and blood diseases, including the aetiology, diagnosis, treatment, prognosis, and prevention of blood diseases such as leukaemia, anaemia, haemophilia and deep vein thrombosis.","In this unit you will explore how bacterial characteristics can be used as part of an identification strategy in a clinical microbiology laboratory. Module 1 examines how bacteria regulate their behaviour, communicate and multiply using various metabolic & genetic regulation strategies. In Module 2 you will focus on clinical identification of medically significant bacteria which are grouped taxonomically and identified using the techniques of systematic bacteriology.",,,,,,,,,,,,,,,,,
MST,University of Tasmania,Hobart,Master of Leadership (Health and Human Services) (M7S),College of Health and Medicine,,,AUD,Year,1.5,Years,,,,,,,https://www.utas.edu.au/courses/m7s,English,A,,,Australia,Yes,Yes,,Yes,Yes,,Management in Health and Human Services CAM620,Risk Management and Governance CAM621,Global Health Systems CAM520,Leadership in Health and Human Services CAM539,,,,,,,"This broad unit introduces students to the interrelationship between health law and ethics, strategic planning, financial resource management and health policy development. It aims to help students develop a clear understanding of the dynamics of the healthcare environment and the importance of a partnership approach amongst health and human service agencies. It provides managers with the tools to analyse change and develop effective strategies for managing in a rapidly changing healthcare environment and influencing system change.","This unit examines current concepts, trends and barriers in risk, risk management and governance including clinical governance. In particular it explores the content and relationship between medico-legal issues; clinical error; consumer rights and services; occupational health systems; quality of service strategies; the systems and structures for the management of the law/health interface; and governance. On completion, participants should be able to demonstrate an understanding of the drivers behind the evolution of governance systems and devise implementation strategies.","This unit provides an overview of the Australian health system and the structure and organisation of global health institutions. On completion, participants should have (i) a sound appreciation of the complexities of Australian and international Healthcare Agreements and other funding mechanisms and be able to critique the strengths and weaknesses of the current health system and systemic change options that could deliver more appropriate care and improve efficiency; (ii) an understanding of the health status of Australians in comparison to other countries, and a comparison of the investment in health compared to the country's overall health status; (iii) identification of the challenges associated with rising costs of healthcare, sustainability of health services, demands on health services, distribution and shortages within the health workforce; and changing demographics. Participants will be required to identify the impact of these challenges on practice and develop strategies, including service re-design, changing models of care and workforce role reforms, to ensure the present and future health needs of the diverse Australian population are met.","This unit provides health and human service professionals with the opportunity to critically analyse a range of contemporary leadership frameworks and theories. There is a focus on the exploration and practical application of theories and techniques to improve understanding of leading self and engagement of others in order to achieve results, drive innovation and shape systems.",,,,,,,,,,,,,,,,
MST,University of Tasmania,Hobart,Master of Public Health (M7W),College of Health and Medicine,"65,018",,AUD,Year,2,Years,,,,,,,https://www.utas.edu.au/courses/m7w,English,A,,"""Tasmania faces a combination of health, social, and economic challenges, and the team at the University of Tasmania is invested in – and passionate about – trying to solve these challenges and teaching the next generation of clinicians, policy professionals, and advocates.""",Australia,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MST,University of Tasmania,Domestic,Master of Quality Services (Health and Safety) (H7Q),College of Health and Medicine,,,AUD,Year,1.5,Years,,,,,,,https://www.utas.edu.au/courses/h7q,English,A,"The School of Health Sciences aims to create an educational environment which values critical, reflective thinking, life-long learning, acquisition of generic attributes and professional development.","Graduates may find employment in hospital administration, health administration or risk and quality assurance management.",Australia,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCERT,University of Tasmania,Hobart,"Graduate Certificate in Tourism, Environmental and Cultural Heritage (A5T)","College of Arts, Law and Education","16,725",,AUD,Year,0.5,Year,,,,,,,https://www.utas.edu.au/courses/a5t,English,A,"This degree offers a unique learning experience, where you will gain an understanding of contemporary issues in tourism, the global forces that shape it and the disruptive innovations that have changed the way tourism industry works.  The University will utilise its strong industry connections and enable experiential learning opportunities to ensure your learning and work readiness is maximised.",,Australia,Yes,Yes,,Yes,Yes,,Global Issues in Tourism HGA502,Critical and Contested Issues in Cultural Heritage HGA601,Sustainable Tourism Development HGA501,The Sharing Economy and Disruptive Innovations HGA602,,,,,,,"Tourism is part of globalisation. Tourism has changed over the decades as travels become cheaper, new destinations are found and more countries become prosperous. Tourism affects host societies and the issues are often global in scale. These include challenges from climate change, over-tourism and terrorism. On the other hand, tourism offer new social economic opportunities as the world becomes “smaller” and more welcoming. This unit addresses established and emerging global issues in tourism. To emphasise the global dimension of the issues, you will engage with internationally renowned scholars from around the world.","Tasmania and Australia are rich in history and heritage. What gets presented and celebrated however is contested and challenged. This unit does not only introduce a critical reading of heritage, it offers tools and frameworks for participants to reflect and be cognizant of the challenges of presenting the past, and address difficult challenges in offering heritage to the community and to tourists. Being sensitive and balanced is necessary but what that means is contested. By addressing difficult issues, this unit provides guidance on how to create, formulate and mediate exciting and meaningful heritage experiences. The unit is taught face to face from Port Arthur in week 6 of semester two, in an intensive block mode, over 4 days. Attendance is compulsory. Following the intensive block teaching, you will complete your assignments online.","This unit will explore the origins, elements and tensions inherent in sustainable tourism. You will explore the relevance of sustainable development to tourism, its application and the tensions that arise when theory is applied to practice. The unit will also critically review and asses international, national and statewide approaches to the concept, its use within government policy and efforts to develop indicators, benchmarks and assessment tools for sustainable tourism. Taught partially within a World Heritage Area, this unit give students a real life understanding of the managerial take up of the concept, along with commercial and tourists’ responses to the concept. The unit is taught face to face from the Cradle Coast and at Cradle Mountain National Park campus in week 2, in an intensive block mode, over 4 days. Attendance is compulsory. On the 2nd and 3rd day of the teaching block, you will take a field trip to Cradle Mountain National Park (staying overnight), returning to class on the 4th and final day. Following the intensive block teaching, you will complete your assignments online.","Tasmania and Australia are rich in history and heritage. What gets presented and celebrated however is contested and challenged. This unit does not only introduce a critical reading of heritage, it offers tools and frameworks for participants to reflect and be cognizant of the challenges of presenting the past, and address difficult challenges in offering heritage to the community and to tourists. Being sensitive and balanced is necessary but what that means is contested. By addressing difficult issues, this unit provides guidance on how to create, formulate and mediate exciting and meaningful heritage experiences. The unit is taught face to face from Port Arthur in week 6 of semester two, in an intensive block mode, over 4 days. Attendance is compulsory. Following the intensive block teaching, you will complete your assignments online.",,,,,,,,,,,,,,,,
GDIP,University of Tasmania,Hobart,"Graduate Diploma of Tourism, Environmental and Cultural Heritage (A6T)","College of Arts, Law and Education","33,450",,AUD,Year,1,Year,,,,,,,https://www.utas.edu.au/courses/a6t,English,A,"This immersive degree offers a unique learning experience, where you’ll gain real-world understanding of contemporary issues in tourism, an understanding of managing tourism in sites of environmental and cultural value and acquire skills to envisage and grow tourism enterprises.",,Australia,Yes,Yes,,Yes,Yes,,Global Issues in Tourism HGA502,Critical and Contested Issues in Cultural Heritage HGA601,Sustainable Tourism Development HGA501,The Sharing Economy and Disruptive Innovations HGA602,,,,,,,"Tourism is part of globalisation. Tourism has changed over the decades as travels become cheaper, new destinations are found and more countries become prosperous. Tourism affects host societies and the issues are often global in scale. These include challenges from climate change, over-tourism and terrorism. On the other hand, tourism offer new social economic opportunities as the world becomes “smaller” and more welcoming. This unit addresses established and emerging global issues in tourism. To emphasise the global dimension of the issues, you will engage with internationally renowned scholars from around the world.","Tasmania and Australia are rich in history and heritage. What gets presented and celebrated however is contested and challenged. This unit does not only introduce a critical reading of heritage, it offers tools and frameworks for participants to reflect and be cognizant of the challenges of presenting the past, and address difficult challenges in offering heritage to the community and to tourists. Being sensitive and balanced is necessary but what that means is contested. By addressing difficult issues, this unit provides guidance on how to create, formulate and mediate exciting and meaningful heritage experiences. The unit is taught face to face from Port Arthur in week 6 of semester two, in an intensive block mode, over 4 days. Attendance is compulsory. Following the intensive block teaching, you will complete your assignments online.","This unit will explore the origins, elements and tensions inherent in sustainable tourism. You will explore the relevance of sustainable development to tourism, its application and the tensions that arise when theory is applied to practice. The unit will also critically review and asses international, national and statewide approaches to the concept, its use within government policy and efforts to develop indicators, benchmarks and assessment tools for sustainable tourism. Taught partially within a World Heritage Area, this unit give students a real life understanding of the managerial take up of the concept, along with commercial and tourists’ responses to the concept. The unit is taught face to face from the Cradle Coast and at Cradle Mountain National Park campus in week 2, in an intensive block mode, over 4 days. Attendance is compulsory. On the 2nd and 3rd day of the teaching block, you will take a field trip to Cradle Mountain National Park (staying overnight), returning to class on the 4th and final day. Following the intensive block teaching, you will complete your assignments online.","Tasmania and Australia are rich in history and heritage. What gets presented and celebrated however is contested and challenged. This unit does not only introduce a critical reading of heritage, it offers tools and frameworks for participants to reflect and be cognizant of the challenges of presenting the past, and address difficult challenges in offering heritage to the community and to tourists. Being sensitive and balanced is necessary but what that means is contested. By addressing difficult issues, this unit provides guidance on how to create, formulate and mediate exciting and meaningful heritage experiences. The unit is taught face to face from Port Arthur in week 6 of semester two, in an intensive block mode, over 4 days. Attendance is compulsory. Following the intensive block teaching, you will complete your assignments online.",,,,,,,,,,,,,,,,
MST,University of Tasmania,Hobart,Master of Social Work (Qualifying) (R7O),"College of Arts, Law and Education","69,088",,AUD,Year,2,Years,,,,,,,https://www.utas.edu.au/courses/r7o,English,A,,"The skills and expertise our Social Work graduates gain equips them for a diverse range of rewarding careers, including:",Australia,Yes,Yes,,Yes,Yes,,Social Innovation and Sustainability and 21st Century Social Work HGW503,Communication and Assessment Skills in Social Work HGW527,Social Work Practicum 1 HGW513,Contexts of Social Work Practice HGW516,"Social Work Theories, Values and Frameworks for 21st Century Practice HGW512",,,,,,"Social workers confront ever-increasing impacts of social suffering arising from ever widening and deepening disparities of power and privilege in local and global contexts. This unit equips you with intersectional analysis skills, theoretical knowledge and practice skills to understand, confront and respond to the multiple impacts of social injustice and human rights neglect and abuses. The unit begins by examining the contested nature of contemporary life and how history has shaped how social work has responded to social, cultural, economic and political problems. Attention then turns to social sustainability principles, theories and contexts and what this means for innovating social work practice in the 21st century. You will explore new ways of working for sustainable social change, including practices that engage communities in meaningful ways. Case studies focusing on issues such as climate change, racial and ethnic conflicts and poverty are a focus. You can expect to engage in processes of self and collective critical reflection, mutual enquiry, group discussions, role plays and dialogical learning as they explore the global and local contexts of how social innovation and sustainability form a part of social work in the 21st century.","Communication and Assessment Skills in Social Work provides a broad overview of human development theories and direct practice skills underpinning work with individuals. Additionally, you are taught communication skills to support assessment report and case note writing. Two key themes – deep listening and reflective self-awareness – are a focus throughout the learning experience to guide you on how to respond appropriately and purposefully to people's needs in a variety of contexts. Cultural diversity and the decolonization of social work practice are considered integral to all aspects of interpersonal helping skills, including how to conduct social work assessments and develop intervention plans. Techniques of strengths based, relational approaches and social justice principles are applied throughout the curriculum that primarily focuses on child protection and mental health issues.","Students are required to undertake a minimum of 500 hours of placement in a setting that is relevant to social work practice in order to experience a range of practice processes and tasks. Field educators are allocated to each student and through supervision (provided by a social worker with a minimum of 2 years full time equivalent post-graduation experience in the field), the theory of social work is integrated into practice. Students will be required to attend preparation seminars and a placement interview prior to commencing placement.","The unit focuses on key contexts of social work practice in the human services. By developing this understanding, you will gain knowledge of how you can practice effectively and influence these contexts to enhance outcomes for social work clients. Through a critical lens, you will examine ethical decision-making models, policy frameworks, legal and justice models and organisational theory. You will consider their relevance to contemporary human service organisations and for informing social work practice. Importantly, the unit emphasises lived experience and cultural diversity as key considerations for all practice contexts. This includes examining the need to decolonise institutional arrangements and on-the-ground practices. Critical analysis and reflection is consistently used throughout the unit to challenge you to work respectfully with each other and in culturally relevant ways as a part of team projects. At all times, you are expected to demonstrate your commitment to professional standards that are presented in the Australian Association of Social Work (AASW) Practice Standards (2013) and AASW Codes of Ethics (2010).","This unit explores how social work theories and contexts inter-relate as a basis for a framework for identifying the purpose and practice of social work. Historically significant social work theories are examined in light of emerging trends that are reshaping how social work is defined and practiced, and this provides an important foundation for grounding your emerging frameworks for practice. Moral theories will help ground you in your understanding of principled and theoretically informed frameworks for action. You will consider the relationships between theories and practice as they apply to case scenarios each week. This unit prepares you for Social Work Practicum 1.",,,,,,"2020: $1,671.00",2020: $835.00,"2020: $2,506.00",,2020: $835.00,,,,,
